"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","실험실면적","사업장구분명","영업소면적","위탁업체명","실험실지역코드","실험실우편번호","실험실산","실험실번지","실험실호","실험실통","실험실반","실험실특수주소","실험실특수주소동","실험실특수주소호","실험실도로명주소시군구코드","실험실도로명주소읍면동코드","실험실도로명주소읍면동구분","실험실도로명주소코드","실험실도로명특수주소","실험실도로명주소건물층구분","실험실도로명주소건물본번호","실험실도로명주소건물부번호","실험실도로명주소우편번호",
"1","환경전문공사업","09_30_16_P","6530000","653000009202300009","2023-08-08","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 속초시 교동 949-11","강원특별자치도 속초시 동해대로 4293 (교동)","","주식회사 청수이앤씨","2023-10-27 16:19:24","U","2023-10-29 02:40:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"2","환경전문공사업","09_30_16_P","6530000","653000009202300007","2024-11-20","","01","영업/정상","N","신규","","","","","","","26349","강원특별자치도 원주시 호저면 만종리 328-8","강원특별자치도 원주시 호저면 우무개로 349","26349","(주)우석이엔씨","2024-11-20 09:48:01","U","2024-11-22 02:40:00","","","","0","환경전문공사업","0","","5113032025","26349","0","328","8","","","","","","51130","5113032025","0","3219038","","0","349","0","26349",
"3","환경전문공사업","09_30_16_P","6530000","653000009202300008","2023-08-01","","01","영업/정상","N","신규","","","","","","","26383","강원특별자치도 원주시 무실동 1724-1 매머드시티2차 203호","강원특별자치도 원주시 시청로 11-1, 매머드시티2차 2층 203호 (무실동)","26383","(주)우석이엔씨","2023-08-01 16:55:21","I","2023-08-03 00:18:51","","281668.683897072","426997.487046609","0","환경전문공사업","0","","5113011500","26383","0","1724","1","","","매머드시티2차","","203","51130","5113011500","1","3219035","매머드시티2차","0","11","1","26383",
"4","환경전문공사업","09_30_16_P","6530000","653000009202300012","2025-03-24","","01","영업/정상","N","신규","","","","","","","25422","강원특별자치도 강릉시 주문진읍 교항리 1207-10","강원특별자치도 강릉시 주문진읍 농공단지길 40-22","25422","(주)대양환경기술","2025-03-24 13:19:29","U","2025-03-26 02:40:00","","360689.147050536","486906.388323301","41.11","환경전문공사업","0","","5115025022","25422","0","1207","10","","","","","","51150","5115025022","0","4460314","","0","40","22","25422",
"5","환경전문공사업","09_30_16_P","6530000","653000009202300013","2025-08-12","","01","영업/정상","N","신규","","","","","","","26383","강원특별자치도 원주시 무실동 1724-1 매머드시티2차 203호","강원특별자치도 원주시 시청로 11-1, 매머드시티2차 -동 2층 203호 (무실동)","26383","(주)우석이엔씨","2025-08-12 13:08:41","U","2025-08-14 02:40:00","","281668.683897072","426997.487046609","0","환경전문공사업","0","","5113011500","26383","0","1724","1","","","매머드시티2차","","203","51130","5113011500","1","3219035","매머드시티2차","0","11","1","26383",
"6","환경전문공사업","09_30_16_P","6530000","653000009202300011","2025-06-16","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 755-2","강원특별자치도 원주시 소초면 치악로 2554","26308","(주)혜성산업","2025-06-16 09:57:07","U","2025-06-18 02:40:00","","287586.80993373","433474.350879781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"7","환경전문공사업","09_30_16_P","6530000","653000009202300005","2023-07-24","","01","영업/정상","N","신규","","","","","","","25422","강원특별자치도 강릉시 주문진읍 교항리 1207-10","강원특별자치도 강릉시 주문진읍 농공단지길 40-22","25422","케이엠네이쳐(주)","2023-07-24 09:15:00","I","2023-07-26 00:18:54","","360689.147050536","486906.388323301","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"8","환경전문공사업","09_30_16_P","6530000","653000009202300006","2023-07-24","","01","영업/정상","N","신규","","","","","","","26460","강원특별자치도 원주시 반곡동 1860-5 B동 512호","강원특별자치도 원주시 혁신로 19, B동 512호 (반곡동)","26460","(주)우천환경이엔지","2023-07-24 09:27:25","I","2023-07-26 00:18:54","","286530.401496353","425229.266366716","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"9","환경전문공사업","09_30_16_P","6530000","653000009202300010","2023-08-10","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 철원군 갈말읍 군탄리 779-3 씨아이바이오텍(주)","강원특별자치도 철원군 갈말읍 풍전길 44, 씨아이바이오텍(주)","","주식회사 에코이에스","2023-08-10 09:40:36","I","2023-08-12 00:18:34","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"10","환경전문공사업","09_30_16_P","6530000","653000009202300004","2023-07-21","","01","영업/정상","N","신규","","","","","","","26349","강원특별자치도 원주시 호저면 만종리 217-1","강원특별자치도 원주시 호저면 우무개로 326","26349","(주)삼성환경엔지니어링","2023-07-21 09:33:06","I","2023-07-23 00:19:03","","280935.024259656","429774.133074899","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"11","환경전문공사업","09_30_16_P","6530000","653000009202300001","2025-10-17","","01","영업/정상","N","신규","","","","","","","","","강원특별자치도 원주시 태장공단길 37 (태장동)","220-962","(주)엘에스지","2025-10-17 14:50:30","U","2025-10-19 02:40:00","","283823.063195979","433836.573354228","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"12","환경전문공사업","09_30_16_P","6530000","653000009202300003","2023-06-29","","01","영업/정상","N","신규","","","","","","","26349","강원특별자치도 원주시 호저면 만종리 217-1","강원특별자치도 원주시 호저면 우무개로 326","26349","(주)삼성환경엔지니어링","2023-06-29 15:50:52","I","2023-07-01 00:19:10","","280935.024259656","429774.133074899","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"13","환경전문공사업","09_30_16_P","6530000","653000009202300002","2025-05-16","","01","영업/정상","N","신규","","","","","","","200-161","강원특별자치도 춘천시 후평1동   734번지 19호 [734-19]","강원특별자치도 춘천시 삭주로 196 (후평동,[734-19])","","(주)청솔환경건설","2025-05-16 13:14:49","U","2025-05-18 02:40:00","","266086.498127332","487368.018950843","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"14","환경전문공사업","09_30_16_P","6530000","642000009202100003","2021-04-19","","01","영업/정상","N","신규","","","","","","","25744","강원특별자치도 동해시 삼화동 200번지 쌍용양회동해공장","강원특별자치도 동해시 효자로 246, 쌍용양회동해공장 (삼화동)","25744","쌍용씨앤이㈜","2022-01-18 09:53:46","I","2023-06-13 00:00:00","","380626.747708577","444096.368741225","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"15","환경전문공사업","09_30_16_P","6530000","642000009202100004","2022-06-13","","01","영업/정상","N","신규","","","","","","","25249","강원특별자치도 횡성군 우천면 양적리 37-31 (주)지에이","강원특별자치도 횡성군 우천면 수남로266번길 55, (주)지에이","25249","(주)주목지엠피","2022-06-13 18:25:24","I","2023-06-13 00:00:00","","293755.335262069","439795.283296951","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"16","환경전문공사업","09_30_16_P","6530000","642000009202100006","2022-05-16","","01","영업/정상","N","신규","","","","","","","26017","강원특별자치도 태백시 황지동 59-16","강원특별자치도 태백시 문화로 5, 1층 2호(황지동)","26017","티에스(TS)산업","2022-05-16 15:39:45","I","2023-06-13 00:00:00","","376438.942776307","409183.689815496","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"17","환경전문공사업","09_30_16_P","6530000","642000009202200001","2024-07-05","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 755-2","강원특별자치도 원주시 소초면 치악로 2554","26308","(주)혜성산업","2024-07-05 18:00:07","U","2024-07-07 02:40:00","","287586.80993373","433474.350879781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"18","환경전문공사업","09_30_16_P","6530000","642000009202200003","2025-05-07","","01","영업/정상","N","신규","","","","","","","24824","강원특별자치도 속초시 동명동 466-42 설악센트리움 712호","강원특별자치도 속초시 중앙로 190, 설악센트리움 712호(동명동)","24824","(주)정엔지니어링","2025-05-07 13:04:52","U","2025-05-09 02:40:00","","339470.15928513","523908.757554044","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"19","환경전문공사업","09_30_16_P","6530000","642000009202200006","2022-12-07","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 철원군 갈말읍 군탄리 779-3 씨아이바이오텍(주)","강원특별자치도 철원군 갈말읍 풍전길 44, 씨아이바이오텍(주)","","주식회사 에코이에스","2022-12-07 15:33:22","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"20","환경전문공사업","09_30_16_P","6530000","642000009202300002","2023-02-02","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 755-2","강원특별자치도 원주시 소초면 치악로 2554","26308","(주)혜성산업","2023-02-02 14:08:57","I","2023-06-13 00:00:00","","287586.80993373","433474.350879781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"21","환경전문공사업","09_30_16_P","6530000","642000009202300003","2023-02-13","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 755-2","강원특별자치도 원주시 소초면 치악로 2554","26308","(주)혜성산업","2023-02-13 17:44:52","I","2023-06-13 00:00:00","","287586.80993373","433474.350879781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"22","환경전문공사업","09_30_16_P","6530000","642000009202300004","2023-03-17","","01","영업/정상","N","신규","","","","","","","","","강원특별자치도 원주시 판부면 오성마을길 63-7","26400","(주)영동환경이앤텍","2023-03-17 14:59:22","I","2023-06-13 00:00:00","","284028.975216268","424549.946849535","0","환경전문공사업","0","","","","","","","","","","","","51130","5113038000","0","4457439","","0","63","7","26400",
"23","환경전문공사업","09_30_16_P","6530000","642000009202300005","2025-05-26","","01","영업/정상","N","신규","","","","","","","25369","강원특별자치도 평창군 평창읍 주진리 516-19","강원특별자치도 평창군 평창읍 농공단지길 24-20","25369","(주)씨앤씨엔텍","2025-05-26 10:17:22","U","2025-05-28 02:40:00","","324743.035815426","433296.205312009","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"24","환경전문공사업","09_30_16_P","6530000","642000009202300007","2024-02-26","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 횡성군 횡성읍 묵계리 9-20 수엔비텍㈜","강원특별자치도 횡성군 횡성읍 청용3길 22, 수엔비텍㈜","","수 엔비텍(주)","2024-02-26 18:02:17","U","2024-02-28 02:40:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"25","환경전문공사업","09_30_16_P","6530000","642000009202300009","2025-09-12","","01","영업/정상","N","신규","","","","","","","25440","강원특별자치도 강릉시 사천면 방동리 803-6","강원특별자치도 강릉시 사천면 과학단지로 202-25","25440","대영씨엔이(주)","2025-09-12 12:06:36","U","2025-09-14 02:40:00","","363492.313751747","480079.907097168","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"26","환경전문공사업","09_30_16_P","6530000","642000009202300010","2025-09-08","","01","영업/정상","N","신규","","","","","","","24372","강원특별자치도 춘천시 효자동 708번지","강원특별자치도 춘천시 공지로 305, 5층 (효자동)","24372","(주)케이드","2025-09-08 10:46:45","U","2025-09-10 02:40:00","","264312.5178044","485239.21704575","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"27","환경전문공사업","09_30_16_P","6530000","642000009202300011","2023-05-10","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 1258번지","강원특별자치도 원주시 소초면 장수2로 268","26308","(주)청림","2023-05-10 16:35:42","I","2023-06-13 00:00:00","","286840.443856983","433492.418472201","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"28","환경전문공사업","09_30_16_P","6530000","642000009200800009","2025-05-26","","01","영업/정상","N","신규","","","","","","","24399","강원특별자치도 춘천시 동내면 거두리 457-7","강원특별자치도 춘천시 동내면 거두길 191","24399","(자)대한환경건설","2025-05-26 10:17:28","U","2025-05-28 02:40:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"29","환경전문공사업","09_30_16_P","6530000","642000009200700001","2020-01-09","","01","영업/정상","N","신규","","","","","","","25554","강원특별자치도 강릉시 옥천동 139-1","강원특별자치도 강릉시 경강로 2154 (옥천동)","25554","(주)우일","2022-01-18 09:34:13","I","2023-06-13 00:00:00","","367485.012917488","474540.786210171","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"30","환경전문공사업","09_30_16_P","6530000","642000009201100008","2025-06-23","","01","영업/정상","N","신규","","","","","","","200-161","강원특별자치도 춘천시 후평1동   734번지 19호 [734-19]","강원특별자치도 춘천시 삭주로 196 (후평동,[734-19])","","(주)청솔환경건설","2025-06-23 13:09:29","U","2025-06-25 02:40:00","","266086.498127332","487368.018950843","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"31","환경전문공사업","09_30_16_P","6530000","642000009200700024","2022-06-08","","01","영업/정상","N","신규","","","","","","","25422","강원특별자치도 강릉시 주문진읍 교항리 1207-10","강원특별자치도 강릉시 주문진읍 농공단지길 40-22","25422","케이엠네이쳐(주)","2022-06-08 09:38:17","I","2023-06-13 00:00:00","","360689.147050536","486906.388323301","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"32","환경전문공사업","09_30_16_P","6530000","642000009200700033","2025-07-24","","01","영업/정상","N","신규","","","","","","","26457","강원특별자치도 원주시 반곡동 1380-2","강원특별자치도 원주시 반곡길 168-2, 2층 (반곡동)","26457","(주)녹색","2025-07-24 14:57:35","U","2025-07-26 02:40:00","","286027.189988439","425687.950617617","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"33","환경전문공사업","09_30_16_P","6530000","642000009200700037","2021-01-08","","01","영업/정상","N","신규","","","","","","","25422","강원특별자치도 강릉시 주문진읍 교항리 1207-32","강원특별자치도 강릉시 주문진읍 농공단지길 28-7","25422","(주)거화","2021-01-08 18:42:36","I","2023-06-13 00:00:00","","360709.607702092","487062.709148611","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"34","환경전문공사업","09_30_16_P","6530000","642000009201900002","2024-03-25","","01","영업/정상","N","신규","","","","","","","24853","강원특별자치도 속초시 교동 737-7 아남프라자 1214호","강원특별자치도 속초시 동해대로 4236, 아남프라자 12층 1214호 (교동)","24853","(주)이너스","2024-03-25 17:49:45","U","2024-03-27 02:40:00","","338132.520338395","522766.508207672","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"35","환경전문공사업","09_30_16_P","6530000","642000009201900004","2022-08-03","","01","영업/정상","N","신규","","","","","","","25440","강원특별자치도 강릉시 사천면 방동리 803-6","강원특별자치도 강릉시 사천면 과학단지로 202-25","25440","대영씨엔이(주)","2022-08-03 10:34:00","I","2023-06-13 00:00:00","","363492.313751747","480079.907097168","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"36","환경전문공사업","09_30_16_P","6530000","642000009201900005","2021-11-01","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 원주시 단계동 785-16","강원특별자치도 원주시 북원로 2232-13 (단계동)","","(주)자연과사람","2021-11-01 11:40:09","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"37","환경전문공사업","09_30_16_P","6530000","642000009201900006","2023-10-05","","01","영업/정상","N","신규","","","","","","","26462","강원특별자치도 원주시 반곡동 1897-4 코아루시티 209호","강원특별자치도 원주시 양지로 58, 코아루시티 209호 (반곡동)","26462","(주)지텍이앤씨","2023-10-05 16:51:00","U","2023-10-07 02:40:00","","287204.787804644","425408.708646717","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"38","환경전문공사업","09_30_16_P","6530000","642000009201900007","2022-08-03","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 속초시 교동 949-11","강원특별자치도 속초시 동해대로 4293 (교동)","","(주)청수환경엔지니어링","2022-08-03 10:33:52","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"39","환경전문공사업","09_30_16_P","6530000","642000009201900008","2024-10-02","","01","영업/정상","N","신규","","","","","","","26460","강원특별자치도 원주시 반곡동 1860-5 B동 512호","강원특별자치도 원주시 혁신로 19, B동 512호 (반곡동)","26460","(주)우천환경이엔지","2024-10-02 17:11:49","U","2024-10-04 02:40:00","","286530.401496353","425229.266366716","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"40","환경전문공사업","09_30_16_P","6530000","642000009201900009","2022-07-07","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 양양군 양양읍 포월리 248번지","강원특별자치도 양양군 양양읍 포월새말길 23-14","","(주)다인","2022-07-07 11:11:53","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"41","환경전문공사업","09_30_16_P","6530000","642000009202100001","2021-02-15","","01","영업/정상","N","신규","","","","","","","24239","강원특별자치도 춘천시 칠전동 261-8","강원특별자치도 춘천시 옛경춘로 487 (칠전동)","24239","(주)이앤비","2022-01-18 09:35:32","I","2023-06-13 00:00:00","","262443.25447264","482659.954129781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"42","환경전문공사업","09_30_16_P","6530000","642000009202100002","2022-08-03","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 1258번지","강원특별자치도 원주시 소초면 장수2로 268","26308","(주)청림","2022-08-03 10:29:19","I","2023-06-13 00:00:00","","286840.443856983","433492.418472201","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"43","환경전문공사업","09_30_16_P","6530000","642000009201300003","2025-09-30","","01","영업/정상","N","신규","","","","","","","24465","강원특별자치도 춘천시 남산면 창촌리 300-18","강원특별자치도 춘천시 남산면 보매기길 69","24465","(주)한경 이-텍","2025-09-30 17:07:48","U","2025-10-02 02:40:00","","256308.37030504","475815.245946418","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"44","환경전문공사업","09_30_16_P","6530000","642000009201400010","2025-07-15","","01","영업/정상","N","신규","","","","","","","","","강원특별자치도 원주시 문막읍 만디길 70","26496","(주)경천이앤씨","2025-07-15 10:58:03","U","2025-07-17 02:40:00","","273212.662155072","418142.253767625","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"45","환경전문공사업","09_30_16_P","6530000","642000009201500002","2024-09-03","","01","영업/정상","N","신규","","","","","","","269-802","강원특별자치도 철원군 갈말읍 군탄리  779번지 3호","강원특별자치도 철원군 갈말읍 풍전길 44","","주식회사 에코이에스","2024-09-03 17:13:44","U","2024-09-05 02:40:00","","226835.565989817","517739.00304739","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"46","환경전문공사업","09_30_16_P","6530000","642000009201500005","2024-09-13","","01","영업/정상","N","신규","","","","","","","26234","강원특별자치도 영월군 영월읍 하송리 247-3","강원특별자치도 영월군 영월읍 하송로 35, 2층","26234","동강환경(주)","2024-09-13 14:48:15","U","2024-09-15 02:40:00","","329947.228486293","410197.196451909","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"47","환경전문공사업","09_30_16_P","6530000","642000009201500009","2024-02-21","","01","영업/정상","N","신규","","","","","","","26375","강원특별자치도 원주시 호저면 만종리 593-39","강원특별자치도 원주시 호저면 원문로 525-4, 1동","26375","(주)에코스코리아","2024-02-21 15:00:00","U","2024-02-23 02:40:00","","280049.629201072","428961.553750799","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"48","환경전문공사업","09_30_16_P","6530000","642000009201500018","2022-04-08","","01","영업/정상","N","신규","","","","","","","24435","강원특별자치도 춘천시 온의동 151-10","강원특별자치도 춘천시 영서로 2301, 2층 (온의동)","24435","한국산업개발(주)","2022-04-08 09:56:28","I","2023-06-13 00:00:00","","263223.615698129","485041.146257817","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"49","환경전문공사업","09_30_16_P","6530000","642000009201500020","2024-09-02","","01","영업/정상","N","신규","","","","","","","","","강원특별자치도 원주시 태장공단길 37 (태장동)","220-962","(주)엘에스지","2024-09-02 17:57:20","U","2024-09-04 02:40:00","","283823.063195979","433836.573354228","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"50","환경전문공사업","09_30_16_P","6530000","642000009201500022","2025-04-08","","01","영업/정상","N","신규","","","","","","","26349","강원특별자치도 원주시 호저면 만종리 217-1","강원특별자치도 원주시 호저면 우무개로 326","26349","(주)동성환경엔지니어링","2025-04-08 09:25:44","U","2025-04-10 02:40:00","","280935.024259656","429774.133074899","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"51","환경전문공사업","09_30_16_P","6530000","642000009201500023","2025-05-08","","01","영업/정상","N","신규","","","","","","","","","강원특별자치도 원주시 판부면 오성마을길 63-7","26400","(주)영동환경이앤텍","2025-05-08 10:36:56","U","2025-05-10 02:40:00","","284028.975216268","424549.946849535","0","환경전문공사업","0","","","","","","","","","","","","51130","5113038000","0","4457439","","0","63","7","26400",
"52","환경전문공사업","09_30_16_P","6530000","642000009201500024","2022-08-16","","01","영업/정상","N","신규","","","","","","","26039","강원특별자치도 태백시 황지동 120-26 그레이스빌 201호","강원특별자치도 태백시 상장로 36, 그레이스빌 201호 (황지동)","26039","(주)진영에이치티에스","2022-08-16 19:30:33","I","2023-06-13 00:00:00","","376783.134563384","407158.600729223","0","환경전문공사업","44","","","","","","","","","","","","","","","","","","","","",
"53","환경전문공사업","09_30_16_P","6530000","642000009201600001","2020-03-03","","01","영업/정상","N","신규","","","","","","","25369","강원특별자치도 평창군 평창읍 주진리 516-19","강원특별자치도 평창군 평창읍 농공단지길 24-20","25369","(주)씨앤씨엔텍","2020-03-03 14:24:55","I","2023-06-13 00:00:00","","324743.035815426","433296.205312009","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"54","환경전문공사업","09_30_16_P","6530000","642000009201700002","2024-07-15","","01","영업/정상","N","신규","","","","","","","26036","강원특별자치도 태백시 황지동 164-3","강원특별자치도 태백시 함태길 67, 2층 (황지동)","26036","(주)엠제이테크","2024-07-15 09:07:44","U","2024-07-17 02:40:00","","376171.179943746","406666.107394879","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"55","환경전문공사업","09_30_16_P","6530000","642000009201800003","2024-09-02","","01","영업/정상","N","신규","","","","","","","24372","강원특별자치도 춘천시 효자동 708번지","강원특별자치도 춘천시 공지로 305, 5층 (효자동)","24372","(주)케이드","2024-09-02 17:55:48","U","2024-09-04 02:40:00","","264312.5178044","485239.21704575","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"56","환경전문공사업","09_30_16_P","6530000","642000009201800004","2022-06-10","","01","영업/정상","N","신규","","","","","","","25449","강원특별자치도 강릉시 성산면 금산리 293-3","강원특별자치도 강릉시 성산면 솔밭길 19-8","25449","성보ENG","2022-06-10 10:36:12","I","2023-06-13 00:00:00","","363196.106657409","471920.139629188","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"57","환경전문공사업","09_30_16_P","6530000","642000009201800006","2022-03-28","","01","영업/정상","N","신규","","","","","","","25422","강원특별자치도 강릉시 주문진읍 교항리 1207-10","강원특별자치도 강릉시 주문진읍 농공단지길 40-22","25422","(주)대양환경기술","2022-03-28 15:12:09","I","2023-06-13 00:00:00","","360689.147050536","486906.388323301","41.11","환경전문공사업","0","","5115025022","25422","0","1207","10","","","","","","51150","5115025022","0","4460314","","0","40","22","25422",
"58","환경전문공사업","09_30_16_P","6530000","642000009201800007","2025-09-11","","01","영업/정상","N","신규","","","","","","","26452","강원특별자치도 원주시 단구동 1471-3","강원특별자치도 원주시 치악로1534번길 9 (단구동)","26452","(주)정우환경산업","2025-09-11 13:16:57","U","2025-09-13 02:40:00","","285514.960563809","424844.257737973","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"59","환경전문공사업","09_30_16_P","6530000","653000009202400003","2024-06-24","","01","영업/정상","N","신규","","","","","","","26349","강원특별자치도 원주시 호저면 만종리 217-1","강원특별자치도 원주시 호저면 우무개로 326","26349","(주)삼성환경엔지니어링","2024-06-24 10:41:22","I","2024-06-26 00:14:03","","280935.024259656","429774.133074899","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"60","환경전문공사업","09_30_16_P","6530000","653000009202400004","2025-04-16","","01","영업/정상","N","신규","","","","","","","26375","강원특별자치도 원주시 호저면 만종리 593-39","강원특별자치도 원주시 호저면 원문로 525-4, 1동","26375","(주)에코스코리아","2025-04-16 08:45:54","U","2025-04-18 02:40:00","","280049.629201072","428961.553750799","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"61","환경전문공사업","09_30_16_P","6530000","653000009202400002","2025-07-24","","01","영업/정상","N","신규","","","","","","","24387","강원특별자치도 춘천시 석사동 671-2 101호","강원특별자치도 춘천시 석사길5번길 39, 101호 (석사동)","24387","㈜아신이엔지","2025-07-24 14:59:21","U","2025-07-26 02:40:00","","265315.636865288","484305.027991023","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"62","환경전문공사업","09_30_16_P","6530000","653000009202400001","2024-01-02","","01","영업/정상","N","신규","","","","","","","26493","강원특별자치도 원주시 흥업면 매지리 1184-1 411호","강원특별자치도 원주시 흥업면 북원로 1389","26493","(주)우천환경이엔지","2024-01-02 18:00:05","I","2024-01-04 00:16:30","","280254.288140415","419626.869610252","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"63","환경전문공사업","09_30_16_P","6530000","653000009202300015","2023-10-27","","01","영업/정상","N","신규","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 1258번지","강원특별자치도 원주시 소초면 장수2로 268","26308","(주)청림","2023-10-27 13:27:28","I","2023-10-29 00:17:27","","286840.443856983","433492.418472201","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"64","환경전문공사업","09_30_16_P","6530000","653000009202300016","2023-10-27","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 철원군 갈말읍 군탄리 779-3 씨아이바이오텍(주)","강원특별자치도 철원군 갈말읍 풍전길 44, 씨아이바이오텍(주)","","주식회사 에코이에스","2023-10-27 13:29:02","I","2023-10-29 00:17:27","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"65","환경전문공사업","09_30_16_P","6530000","653000009202300017","2025-02-24","","01","영업/정상","N","신규","","","","","","","","강원특별자치도 속초시 교동 949-11","강원특별자치도 속초시 동해대로 4293 (교동)","","주식회사 청수이앤씨","2025-02-24 10:15:28","U","2025-02-26 02:40:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"66","환경전문공사업","09_30_16_P","6530000","653000009202500001","2025-06-11","","01","영업/정상","N","신규","","","","","","","25249","강원특별자치도 횡성군 우천면 양적리 37-11","강원특별자치도 횡성군 우천면 수남로266번길 56","25249","주식회사 이앤에이","2025-06-11 15:33:20","U","2025-06-13 02:40:00","","293716.374704997","439710.421022806","0","환경전문공사업","0","","5173031032","25249","0","37","11","","","","","","51730","5173031032","0","4478305","","0","56","0","25249",
